,pace_lap,num_laps,num_stints,overall_speed,GridPosition,Position,points finish?,finish?,top six finish?,places made
ALB_2019_Austria,0.08107972434724425,2.033799780724147,1.5652475842498528,0.7027600557675363,18.0,15.0,0,1,0,3.0
MAG_2019_Austria,-0.9304553330542331,-0.508449945181036,-1.118033988749895,-1.3885601098711997,10.0,19.0,0,1,0,-9.0
STR_2019_Austria,-0.3702855958311385,0.12711248629525967,-0.6708203932499369,0.34392363103419515,14.0,14.0,0,1,0,0.0
LEC_2019_Austria,1.6540660786543349,-0.3268606790449516,1.5652475842498528,0.7749252222854416,1.0,2.0,1,1,1,-1.0
PER_2019_Austria,0.013464635498274665,1.1258534500437245,-1.118033988749895,0.26604223830163026,13.0,11.0,0,1,0,2.0
GAS_2019_Austria,0.6042123867459499,-0.41765531211299384,-1.5652475842498528,-0.2368657581432698,8.0,7.0,1,1,0,1.0
GRO_2019_Austria,-0.6186518623006776,-0.41765531211299384,-0.6708203932499369,-1.041582242098757,11.0,16.0,0,1,0,-5.0
RAI_2019_Austria,-0.2125683168873146,-0.41765531211299384,-0.22360679774997896,-1.2968136768670273,6.0,9.0,1,1,0,-3.0
VET_2019_Austria,1.3570005442495925,-0.6900392113171205,1.5652475842498528,1.1074284460852817,9.0,4.0,1,1,1,5.0
NOR_2019_Austria,0.4859671470485273,1.0350588169756822,0.22360679774997896,-0.09628416296683193,5.0,6.0,1,1,1,-1.0
KUB_2019_Austria,-2.4364445942729303,0.5810856516354709,-0.22360679774997896,0.39225937928088717,17.0,20.0,0,0,0,-3.0
GIO_2019_Austria,-0.17723144525853154,-0.3268606790449516,0.22360679774997896,-0.298450211291261,7.0,10.0,1,1,0,-3.0
RIC_2020_Austria,0.8072889719288829,-1.6409684359587493,-0.4198051623281402,0.7982757320420726,10.0,19.0,0,0,0,-9.0
RUS_2020_Austria,-1.706972999628217,-0.5353514046390242,0.11194804328750389,-0.0012300132781196127,17.0,15.0,0,0,0,2.0
SAI_2020_Austria,-0.12795393033404678,1.0125124392085907,1.1754544545187922,0.9556187609498614,8.0,5.0,1,1,1,3.0
HAM_2020_Austria,1.2027007879315224,1.1230741423405632,1.441331057326614,0.5033777166312869,5.0,4.0,1,1,1,1.0
VER_2020_Austria,0.9477659524772696,0.5702656266807008,-0.4198051623281402,-0.5578351467604945,2.0,20.0,0,0,0,-18.0
OCO_2020_Austria,0.34459538569358467,-1.8620918422226942,-1.2174349707516063,0.9819360618163058,14.0,8.0,1,1,0,6.0
KVY_2020_Austria,-0.5563495839566105,-1.7515301390907219,-0.4198051623281402,0.2611450494652122,13.0,12.0,0,0,0,1.0
ALB_2020_Austria,0.030894126030964954,0.6808273298126732,-0.4198051623281402,-0.4579470336029294,4.0,13.0,0,0,0,-9.0
MAG_2020_Austria,-0.47159032130398715,-0.31422799837507925,-0.4198051623281402,-1.1606126005448152,16.0,17.0,0,0,0,-1.0
STR_2020_Austria,0.683737563020379,0.9019507360766182,-0.6856817651359622,-0.5693276846687855,9.0,18.0,0,0,0,-9.0
LEC_2020_Austria,0.9279230852856155,0.45970392354872824,1.1754544545187922,-0.34786249008069187,7.0,2.0,1,1,1,5.0
PER_2020_Austria,0.35510816140542306,0.9019507360766182,-0.6856817651359622,0.7163484845251726,6.0,6.0,1,1,1,0.0
GAS_2020_Austria,-0.885249313215811,0.01745711102083826,-0.9515583679437843,-0.21862148691502767,12.0,7.0,1,1,0,5.0
RAI_2020_Austria,-0.7326488502740447,-0.20366629524310675,-0.4198051623281402,0.4318199014993388,19.0,14.0,0,0,0,5.0
LAT_2020_Austria,-2.508572228866976,-1.1987216234308593,-1.2174349707516063,-0.42799059261813444,20.0,11.0,0,1,0,9.0
VET_2020_Austria,0.8660291120927858,0.9019507360766182,1.441331057326614,-0.8361367343789902,11.0,10.0,1,1,0,1.0
NOR_2020_Austria,0.18742937255939332,1.0125124392085907,1.1754544545187922,-0.6756771201158484,3.0,3.0,1,1,1,0.0
BOT_2020_Austria,1.1445125685476791,0.23858051728478327,1.7072076601344361,1.0365313495720763,1.0,1.0,1,1,1,0.0
GIO_2020_Austria,-0.5086478593939859,-0.31422799837507925,-0.9515583679437843,-0.43181215353744434,18.0,9.0,1,1,0,9.0
RIC_2021_Austria,-1.0268204220615347,0.5559362952600817,-0.6058805089435065,0.21034449133481742,13.0,13.0,0,1,0,0.0
BOT_2021_Austria,1.187452078140215,0.14749330282410425,1.2907889103579042,0.29862877769182095,5.0,3.0,1,1,1,2.0
RUS_2021_Austria,-0.12656168158201064,0.5559362952600817,-0.1317131541181539,0.7880988503029513,10.0,19.0,0,0,0,-9.0
SAI_2021_Austria,0.16462002885656812,0.7601577914780704,0.8166215555325514,0.6851381727386858,12.0,6.0,1,1,1,6.0
MSC_2021_Austria,-0.4158741211623902,-1.4862786669198054,-0.6058805089435065,-1.1731334308032153,19.0,16.0,0,1,0,3.0
HAM_2021_Austria,1.3041966559017986,-0.8736141782658393,2.2391236200086095,-0.34279284341531974,2.0,2.0,1,1,1,0.0
VER_2021_Austria,2.3814712737985975,-0.6693926820478506,1.2907889103579042,1.1214248922871521,1.0,1.0,1,1,1,0.0
OCO_2021_Austria,-0.5894615834831529,0.35171479904209296,-0.1317131541181539,-0.9293913482294239,17.0,14.0,0,1,0,3.0
TSU_2021_Austria,0.5703371769854508,1.5770437763500254,-1.0800478637688593,-0.5997636757199922,11.0,10.0,1,1,0,1.0
STR_2021_Austria,-0.5273932327459088,-1.4862786669198054,-1.0800478637688593,0.13890479846577525,9.0,8.0,1,1,0,1.0
LEC_2021_Austria,0.507206739641125,1.1686007839140478,0.8166215555325514,-0.3606937451127757,7.0,7.0,1,1,0,0.0
ALO_2021_Austria,-0.25630620276842164,1.5770437763500254,-1.554215218594212,0.2179740898914733,8.0,9.0,1,1,0,-1.0
PER_2021_Austria,0.5359255659208992,-0.05672819339388446,-0.1317131541181539,-0.43325667420277636,4.0,4.0,1,1,1,0.0
MAZ_2021_Austria,-1.3454974353226028,-1.4862786669198054,-0.6058805089435065,-0.9833313567366001,20.0,18.0,0,0,0,2.0
LAT_2021_Austria,-1.7177482297883842,-1.077835674483828,-0.1317131541181539,1.2931049134819272,16.0,17.0,0,0,0,-1.0
VET_2021_Austria,-0.08863244013170246,-0.05672819339388446,0.8166215555325514,0.6177656648252785,14.0,12.0,0,1,0,2.0
NOR_2021_Austria,-0.7591745542610798,0.5559362952600817,-0.6058805089435065,0.31878001958178037,3.0,5.0,1,1,1,-2.0
GIO_2021_Austria,0.20226038406301583,-0.05672819339388446,-0.6058805089435065,-0.8678015963814447,15.0,15.0,0,1,0,0.0
RIC_2019_Bahrain,-0.6535479983814069,-0.9127481734952005,-0.5272768486768046,-0.07952246720272885,10.0,18.0,0,0,0,-8.0
BOT_2019_Bahrain,0.6337356182499532,1.071486986276975,-0.13670140521250476,-1.3867945251177118,4.0,2.0,1,1,1,2.0
RUS_2019_Bahrain,-1.680583193169204,0.6746399543225399,0.6444494817160947,0.5383135382513465,19.0,15.0,0,1,0,4.0
SAI_2019_Bahrain,-0.06820928156093874,1.071486986276975,1.0350249251803945,-0.028370622682887446,7.0,19.0,0,0,0,-12.0
HAM_2019_Bahrain,0.96315614870527,0.013228234398481357,-0.5272768486768046,-0.060033545919096654,3.0,1.0,1,1,1,2.0
VER_2019_Bahrain,0.9028554414354804,-0.11905410958633034,-0.5272768486768046,-0.48546898375463654,5.0,4.0,1,1,1,1.0
HUL_2019_Bahrain,0.508295258065276,-0.6481834855255771,0.6444494817160947,0.04056759490143175,17.0,17.0,0,0,0,0.0
KVY_2019_Bahrain,0.3860560465381206,1.071486986276975,0.253874038251795,0.7565174955765543,15.0,12.0,0,1,0,3.0
ALB_2019_Bahrain,-0.8314226777706526,1.2037693302617867,0.253874038251795,0.2698500696503323,12.0,9.0,1,1,0,3.0
MAG_2019_Bahrain,0.5152931179212755,0.14551057838329304,-0.9178522921411043,-0.6190290757446475,6.0,13.0,0,1,0,-7.0
STR_2019_Bahrain,-0.5434681892280073,-0.5159011415407654,-1.308427735605404,-0.41062731691774457,18.0,14.0,0,1,0,4.0
LEC_2019_Bahrain,1.1927455082361689,-0.25133645357114204,1.4256003686446943,1.1459612302430844,1.0,3.0,1,1,1,-2.0
PER_2019_Bahrain,-0.18032392989218163,-0.7804658295103888,-1.6990031790697038,0.20859844727468402,14.0,10.0,1,1,0,4.0
GAS_2019_Bahrain,0.5355422443131005,-0.6481834855255771,-0.9178522921411043,-0.4200815691587007,13.0,8.0,1,1,0,5.0
GRO_2019_Bahrain,-0.11220646427259906,0.5423576103377281,-0.5272768486768046,-0.728713441641458,11.0,20.0,0,0,0,-9.0
RAI_2019_Bahrain,-0.1408679115551517,-2.103289269358506,-0.13670140521250476,-0.3576348677886922,8.0,7.0,1,1,0,1.0
VET_2019_Bahrain,1.1491205521125956,0.4100752663529164,2.5973266990375934,1.6527211045242083,2.0,5.0,1,1,1,-3.0
NOR_2019_Bahrain,0.4387633314109759,0.27779292236810477,0.6444494817160947,0.6564480226161602,9.0,6.0,1,1,1,3.0
KUB_2019_Bahrain,-2.94057019383729,1.46833401823141,0.253874038251795,-0.39652649329829903,20.0,16.0,0,1,0,4.0
GIO_2019_Bahrain,-0.0743634273209856,-1.971006925373694,-0.5272768486768046,-0.2961745938111786,16.0,11.0,0,1,0,5.0
VER_2022_Bahrain,1.419416922556824,-0.6310455174343357,-0.1043406328296981,1.6632068664027697,2.0,19.0,0,0,0,-17.0
SAI_2022_Bahrain,1.3645840804311822,0.8586357040499991,1.3042579103712313,-0.41989802534890375,3.0,2.0,1,1,1,1.0
MSC_2022_Bahrain,0.08496201810347193,0.6724255513644573,-0.5738734805633413,0.6699299108445109,12.0,11.0,0,1,0,1.0
HAM_2022_Bahrain,0.7776520771630151,-1.0034658228054194,-0.1043406328296981,-1.075549369855953,5.0,3.0,1,1,1,2.0
OCO_2022_Bahrain,0.26241243994799135,-0.8172556701198775,-0.1043406328296981,-0.5077808547252416,11.0,7.0,1,1,0,4.0
HUL_2022_Bahrain,-1.8363618621021895,1.6034763147921665,-0.1043406328296981,-0.37462899002139466,17.0,17.0,0,1,0,0.0
ZHO_2022_Bahrain,-0.12519903025046247,0.8586357040499991,0.36519221490394504,-0.34640698234712064,15.0,10.0,1,1,0,5.0
ALB_2022_Bahrain,-0.8871864570308414,-1.1896759754909612,0.8347250626375882,0.5005017592352687,14.0,13.0,0,1,0,1.0
MAG_2022_Bahrain,0.6842156539709557,-0.25862521206325195,0.8347250626375882,0.3004955745837625,7.0,5.0,1,1,1,2.0
STR_2022_Bahrain,-0.39061834795342804,0.11379509330783172,-1.0434063282969843,-1.2876793483045352,19.0,12.0,0,1,0,7.0
LEC_2022_Bahrain,1.765588629254206,-0.4448353647487938,1.7737907581048746,0.1331368538350099,1.0,1.0,1,1,1,0.0
ALO_2022_Bahrain,0.03807048414775796,-1.3758861281765031,-0.5738734805633413,0.3796160011550978,8.0,9.0,1,1,0,-1.0
PER_2022_Bahrain,-0.22808939174005005,0.4862153986789154,-0.1043406328296981,-0.25999540678142824,4.0,18.0,0,0,0,-14.0
GAS_2022_Bahrain,-0.47105560598639123,0.8586357040499991,-0.5738734805633413,0.17839305025573982,10.0,20.0,0,0,0,-10.0
LAT_2022_Bahrain,-1.2926028440411694,-0.6310455174343357,0.8347250626375882,1.0517109668155675,20.0,16.0,0,1,0,4.0
NOR_2022_Bahrain,-0.05949415908268395,1.2310560094210827,-1.0434063282969843,-0.6304441252584849,13.0,15.0,0,1,0,-2.0
RIC_2022_Bahrain,-1.5450229965850524,-1.5620962808620449,-2.452004871497914,0.8147476725714357,18.0,14.0,0,1,0,4.0
RUS_2022_Bahrain,0.43872838919679713,1.2310560094210827,0.8347250626375882,-0.7893555530561807,9.0,4.0,1,1,1,5.0
RIC_2019_Belgium,0.31251309527691407,0.22262535207064005,-0.0847173742087353,0.8937811376038665,10.0,14.0,0,1,0,-4.0
BOT_2019_Belgium,1.1817170185658246,0.8268941648338062,-0.6212607441973951,0.7830971318110932,4.0,3.0,1,1,1,1.0
SAI_2019_Belgium,-0.24852922056722573,0.6758269616430147,0.9883693657685843,-0.003636275534722264,15.0,19.0,0,0,0,-4.0
HAM_2019_Belgium,0.9457734366825185,-2.043382695791233,-1.157804114186055,0.5867598985420887,3.0,2.0,1,1,1,1.0
VER_2019_Belgium,0.5019579924911329,-1.5901810862188586,-1.157804114186055,0.3958901738476364,5.0,20.0,0,0,0,-15.0
HUL_2019_Belgium,-0.08927318374270297,0.5247597584522231,0.4518259957799245,0.5137551689003304,12.0,8.0,1,1,0,4.0
KVY_2019_Belgium,-0.48277908979891077,-0.07950905431094303,0.4518259957799245,-0.8366275699076071,19.0,7.0,1,1,0,12.0
ALB_2019_Belgium,0.1880722629576093,-0.38164346069252614,-1.157804114186055,-0.7977836417643736,17.0,5.0,1,1,1,12.0
MAG_2019_Belgium,-1.374236515426967,-0.38164346069252614,-1.157804114186055,-0.12293909298873898,8.0,12.0,0,1,0,-4.0
STR_2019_Belgium,-0.06574939691485156,-1.74124828940965,-1.157804114186055,0.3022656056692581,16.0,10.0,1,1,0,6.0
LEC_2019_Belgium,1.9323610562423863,0.07155814887984852,1.524912735757244,-0.07575981430310025,1.0,1.0,1,1,1,0.0
PER_2019_Belgium,0.3021626290726525,0.3736925552614316,-0.0847173742087353,0.11557004854733116,7.0,6.0,1,1,1,1.0
GAS_2019_Belgium,-0.5792736633667294,1.280095774406181,-0.0847173742087353,0.4763742897005524,13.0,9.0,1,1,0,4.0
GRO_2019_Belgium,-1.1774835623988562,-0.9859122734556923,-1.157804114186055,-0.36113779744318764,9.0,13.0,0,1,0,-4.0
RAI_2019_Belgium,0.3927292083598577,0.07155814887984852,0.4518259957799245,0.044781267575257244,6.0,16.0,0,1,0,-10.0
VET_2019_Belgium,1.2155912715979242,0.6758269616430147,1.524912735757244,-0.5134065589479879,2.0,4.0,1,1,1,-2.0
NOR_2019_Belgium,-0.38454375600582724,0.3736925552614316,1.524912735757244,-0.6270526477730876,11.0,11.0,0,0,0,0.0
KUB_2019_Belgium,-2.4026964755404,1.7332973839785555,-0.0847173742087353,-1.3399661647666683,0.0,17.0,0,1,0,-17.0
GIO_2019_Belgium,-0.16831310748426875,0.3736925552614316,0.9883693657685843,0.5660348412320516,18.0,18.0,0,0,0,0.0
RIC_2020_Belgium,0.18168230430469237,-2.001062665452281,-1.9820163336368022,-0.627888682962807,4.0,4.0,1,1,1,0.0
RUS_2020_Belgium,-1.036500908546213,0.5071817815662462,-0.5780880973107343,-0.5089092432204692,15.0,19.0,0,0,0,-4.0
SAI_2020_Belgium,-0.3771554833734021,0.97747761538222,0.12387602085229968,-0.8628251383290199,7.0,20.0,0,0,0,-13.0
HAM_2020_Belgium,1.862463273627505,-0.9037057198816754,-0.5780880973107343,0.2549697848582985,1.0,1.0,1,1,1,0.0
VER_2020_Belgium,1.8802449727883939,-0.5901751640043594,0.8258401390153337,-0.30507974537902205,3.0,3.0,1,1,1,0.0
OCO_2020_Belgium,1.0034703959725524,-0.27664460812704356,0.12387602085229968,1.23559739602372,6.0,5.0,1,1,1,1.0
KVY_2020_Belgium,-0.4720276904308816,1.7613040050755098,1.5278042571783677,-0.3301669826877114,11.0,11.0,0,1,0,0.0
ALB_2020_Belgium,0.09728762129726572,0.19365122568893028,1.5278042571783677,0.6936879146909056,5.0,6.0,1,1,1,-1.0
STR_2020_Belgium,0.14776029200690677,0.5071817815662462,-1.2800522154737684,0.2814002535883143,9.0,9.0,1,1,0,0.0
LEC_2020_Belgium,-0.8786541275141918,-1.2172362757589912,0.12387602085229968,-0.1731692927049237,13.0,14.0,0,1,0,-1.0
PER_2020_Belgium,0.5449761070226565,0.5071817815662462,-0.5780880973107343,0.2543286184561094,8.0,10.0,1,1,0,-2.0
GAS_2020_Belgium,0.45831083829194114,0.5071817815662462,0.8258401390153337,-0.026522840272030085,12.0,8.0,1,1,0,4.0
RAI_2020_Belgium,-0.47377850284633416,-0.11987933018838562,0.12387602085229968,0.5165381505816902,16.0,12.0,0,1,0,4.0
LAT_2020_Belgium,-0.846510286281466,0.35041650362758825,-0.5780880973107343,0.479218336396782,19.0,16.0,0,1,0,3.0
VET_2020_Belgium,-1.5833565646258494,-1.5307668316363072,-0.5780880973107343,-0.5656237555100788,14.0,13.0,0,1,0,1.0
NOR_2020_Belgium,0.6483835299399818,1.291008171259536,1.5278042571783677,-0.23401809804622462,10.0,7.0,1,1,0,3.0
BOT_2020_Belgium,-1.156595771633721,0.036885947750272326,-0.5780880973107343,-0.08153667548357417,2.0,2.0,1,1,1,0.0
VER_2022_Belgium,1.0751599398717337,0.1931798992873901,0.2263120870869022,1.2971163145137674,14.0,1.0,1,1,1,13.0
SAI_2022_Belgium,0.20178573901132557,0.7281396203909325,0.2263120870869022,0.4578734627139634,1.0,3.0,1,1,1,-2.0
MSC_2022_Belgium,-2.8030601059794527,-0.6092596823679235,0.2263120870869022,-0.7440359067635008,19.0,17.0,0,1,0,2.0
HAM_2022_Belgium,-0.2649128158810737,-0.3417798218161523,-0.5884114264259435,-0.41964062132671914,4.0,20.0,0,0,0,-16.0
OCO_2022_Belgium,-0.8075448277770467,0.7281396203909325,-1.4031349399387891,1.1230549873003037,16.0,7.0,1,1,0,9.0
ZHO_2022_Belgium,-0.48023705958804935,1.530579202046246,1.8557591141125935,-0.708255989490884,18.0,14.0,0,1,0,4.0
ALB_2022_Belgium,-0.417013230812251,0.1931798992873901,-0.5884114264259435,-0.560239600385155,6.0,10.0,1,1,0,-4.0
TSU_2022_Belgium,-0.2794418111508353,0.1931798992873901,-2.2178584534516346,-0.11124548868318579,0.0,13.0,0,1,0,-13.0
MAG_2022_Belgium,0.5201069348021473,-1.411699264023237,0.2263120870869022,-0.08110920976672437,12.0,16.0,0,1,0,-4.0
STR_2022_Belgium,0.26982229754685166,-1.144219403471466,1.0410356005997479,0.5148026793589895,9.0,11.0,0,1,0,-2.0
LEC_2022_Belgium,1.2209039191169964,0.7281396203909325,0.2263120870869022,0.0036393246843026417,15.0,6.0,1,1,1,9.0
ALO_2022_Belgium,-0.0007575293416688529,1.530579202046246,1.0410356005997479,-1.0930085602017998,3.0,5.0,1,1,1,-2.0
PER_2022_Belgium,1.7575686651229179,-1.411699264023237,-1.4031349399387891,0.5197618124919636,2.0,2.0,1,1,1,0.0
LAT_2022_Belgium,-0.5761511266992352,-0.6092596823679235,0.2263120870869022,-0.41002175471892993,11.0,18.0,0,1,0,-7.0
VET_2022_Belgium,0.10035519418104405,-0.8767395429196947,1.0410356005997479,-0.47483265098673494,10.0,8.0,1,1,0,2.0
NOR_2022_Belgium,0.5109128052703245,-1.144219403471466,0.2263120870869022,0.31795575132190185,17.0,12.0,0,1,0,5.0
RIC_2022_Belgium,-0.7931212333271898,0.1931798992873901,-0.5884114264259435,-0.5921748168969748,7.0,15.0,0,1,0,-8.0
RUS_2022_Belgium,0.7656242456335387,1.530579202046246,0.2263120870869022,0.9603602668353981,5.0,4.0,1,1,1,1.0
RIC_2019_Britain,-0.6535479983814069,-0.9127481734952005,-0.5272768486768046,-0.07952246720272885,10.0,18.0,0,0,0,-8.0
BOT_2019_Britain,0.6337356182499532,1.071486986276975,-0.13670140521250476,-1.3867945251177118,4.0,2.0,1,1,1,2.0
RUS_2019_Britain,-1.680583193169204,0.6746399543225399,0.6444494817160947,0.5383135382513465,19.0,15.0,0,1,0,4.0
SAI_2019_Britain,-0.06820928156093874,1.071486986276975,1.0350249251803945,-0.028370622682887446,7.0,19.0,0,0,0,-12.0
HAM_2019_Britain,0.96315614870527,0.013228234398481357,-0.5272768486768046,-0.060033545919096654,3.0,1.0,1,1,1,2.0
VER_2019_Britain,0.9028554414354804,-0.11905410958633034,-0.5272768486768046,-0.48546898375463654,5.0,4.0,1,1,1,1.0
HUL_2019_Britain,0.508295258065276,-0.6481834855255771,0.6444494817160947,0.04056759490143175,17.0,17.0,0,0,0,0.0
KVY_2019_Britain,0.3860560465381206,1.071486986276975,0.253874038251795,0.7565174955765543,15.0,12.0,0,1,0,3.0
ALB_2019_Britain,-0.8314226777706526,1.2037693302617867,0.253874038251795,0.2698500696503323,12.0,9.0,1,1,0,3.0
MAG_2019_Britain,0.5152931179212755,0.14551057838329304,-0.9178522921411043,-0.6190290757446475,6.0,13.0,0,1,0,-7.0
STR_2019_Britain,-0.5434681892280073,-0.5159011415407654,-1.308427735605404,-0.41062731691774457,18.0,14.0,0,1,0,4.0
LEC_2019_Britain,1.1927455082361689,-0.25133645357114204,1.4256003686446943,1.1459612302430844,1.0,3.0,1,1,1,-2.0
PER_2019_Britain,-0.18032392989218163,-0.7804658295103888,-1.6990031790697038,0.20859844727468402,14.0,10.0,1,1,0,4.0
GAS_2019_Britain,0.5355422443131005,-0.6481834855255771,-0.9178522921411043,-0.4200815691587007,13.0,8.0,1,1,0,5.0
GRO_2019_Britain,-0.11220646427259906,0.5423576103377281,-0.5272768486768046,-0.728713441641458,11.0,20.0,0,0,0,-9.0
RAI_2019_Britain,-0.1408679115551517,-2.103289269358506,-0.13670140521250476,-0.3576348677886922,8.0,7.0,1,1,0,1.0
VET_2019_Britain,1.1491205521125956,0.4100752663529164,2.5973266990375934,1.6527211045242083,2.0,5.0,1,1,1,-3.0
NOR_2019_Britain,0.4387633314109759,0.27779292236810477,0.6444494817160947,0.6564480226161602,9.0,6.0,1,1,1,3.0
KUB_2019_Britain,-2.94057019383729,1.46833401823141,0.253874038251795,-0.39652649329829903,20.0,16.0,0,1,0,4.0
GIO_2019_Britain,-0.0743634273209856,-1.971006925373694,-0.5272768486768046,-0.2961745938111786,16.0,11.0,0,1,0,5.0
RIC_2020_Britain,0.34477470892110185,-0.9243429835837199,-0.92558989763472,0.6570309151646809,6.0,7.0,1,1,0,-1.0
BOT_2020_Britain,1.177693838800435,1.5776380246128163,0.4072595549592764,0.3889824169196866,2.0,8.0,1,1,0,-6.0
SAI_2020_Britain,0.42148412474072733,0.45174657092437503,1.0736842812562746,-0.6507567576861804,15.0,5.0,1,1,1,10.0
HAM_2020_Britain,1.235744207528799,0.9521427725636823,0.4072595549592764,0.44448799967873937,1.0,1.0,1,1,1,0.0
VER_2020_Britain,1.3283483678579866,-1.2996401348132005,-0.92558989763472,-0.025714290750309933,3.0,2.0,1,1,1,1.0
OCO_2020_Britain,0.30002755038405676,-0.4239467819444127,-0.92558989763472,-1.7821114260547548,7.0,9.0,1,1,0,-2.0
KVY_2020_Britain,-0.12139048424223627,1.82783612543247,-0.25916517133772177,-0.3339077879099518,10.0,11.0,0,1,0,-1.0
ALB_2020_Britain,0.6023732201532219,-1.9251353868623344,-0.92558989763472,1.3456502175671594,4.0,3.0,1,1,1,1.0
MAG_2020_Britain,-0.6853601825755906,-0.5490458323542395,-1.5920146239317183,0.6982207709211383,18.0,17.0,0,1,0,1.0
STR_2020_Britain,-0.07764538495049422,0.3266475205145482,-0.25916517133772177,-0.10515901432719936,13.0,19.0,0,0,0,-6.0
LEC_2020_Britain,-0.26294008870399455,-0.17374868112475908,2.4065337338502713,-0.4293214765027002,12.0,10.0,1,1,0,2.0
PER_2020_Britain,0.44860885095041103,-0.04864963071493226,-0.25916517133772177,-0.7708934508732435,5.0,18.0,0,0,0,-13.0
GAS_2020_Britain,0.2450006376692239,1.3274399237931627,0.4072595549592764,-0.3424891088289529,8.0,6.0,1,1,1,2.0
GRO_2020_Britain,-1.5888554300425237,-0.04864963071493226,-0.25916517133772177,-0.31387673404239075,19.0,20.0,0,0,0,-1.0
LAT_2020_Britain,-2.7020551663634187,0.45174657092437503,-0.92558989763472,0.4403942202515424,20.0,14.0,0,1,0,6.0
VET_2020_Britain,-0.6573716119386984,-0.17374868112475908,1.0736842812562746,-0.7600741759810488,11.0,13.0,0,1,0,-2.0
NOR_2020_Britain,0.4924921650602476,-1.0494420339935469,0.4072595549592764,0.7381444116666698,9.0,4.0,1,1,1,5.0
GIO_2020_Britain,-0.5009293232492988,-0.2988477315345859,1.0736842812562746,0.801393270787083,16.0,16.0,0,1,0,0.0
VER_2022_Britain,1.419416922556824,-0.6310455174343357,-0.1043406328296981,1.6632068664027697,2.0,19.0,0,0,0,-17.0
SAI_2022_Britain,1.3645840804311822,0.8586357040499991,1.3042579103712313,-0.41989802534890375,3.0,2.0,1,1,1,1.0
MSC_2022_Britain,0.08496201810347193,0.6724255513644573,-0.5738734805633413,0.6699299108445109,12.0,11.0,0,1,0,1.0
HAM_2022_Britain,0.7776520771630151,-1.0034658228054194,-0.1043406328296981,-1.075549369855953,5.0,3.0,1,1,1,2.0
OCO_2022_Britain,0.26241243994799135,-0.8172556701198775,-0.1043406328296981,-0.5077808547252416,11.0,7.0,1,1,0,4.0
HUL_2022_Britain,-1.8363618621021895,1.6034763147921665,-0.1043406328296981,-0.37462899002139466,17.0,17.0,0,1,0,0.0
ZHO_2022_Britain,-0.12519903025046247,0.8586357040499991,0.36519221490394504,-0.34640698234712064,15.0,10.0,1,1,0,5.0
ALB_2022_Britain,-0.8871864570308414,-1.1896759754909612,0.8347250626375882,0.5005017592352687,14.0,13.0,0,1,0,1.0
MAG_2022_Britain,0.6842156539709557,-0.25862521206325195,0.8347250626375882,0.3004955745837625,7.0,5.0,1,1,1,2.0
STR_2022_Britain,-0.39061834795342804,0.11379509330783172,-1.0434063282969843,-1.2876793483045352,19.0,12.0,0,1,0,7.0
LEC_2022_Britain,1.765588629254206,-0.4448353647487938,1.7737907581048746,0.1331368538350099,1.0,1.0,1,1,1,0.0
ALO_2022_Britain,0.03807048414775796,-1.3758861281765031,-0.5738734805633413,0.3796160011550978,8.0,9.0,1,1,0,-1.0
PER_2022_Britain,-0.22808939174005005,0.4862153986789154,-0.1043406328296981,-0.25999540678142824,4.0,18.0,0,0,0,-14.0
GAS_2022_Britain,-0.47105560598639123,0.8586357040499991,-0.5738734805633413,0.17839305025573982,10.0,20.0,0,0,0,-10.0
LAT_2022_Britain,-1.2926028440411694,-0.6310455174343357,0.8347250626375882,1.0517109668155675,20.0,16.0,0,1,0,4.0
NOR_2022_Britain,-0.05949415908268395,1.2310560094210827,-1.0434063282969843,-0.6304441252584849,13.0,15.0,0,1,0,-2.0
RIC_2022_Britain,-1.5450229965850524,-1.5620962808620449,-2.452004871497914,0.8147476725714357,18.0,14.0,0,1,0,4.0
RUS_2022_Britain,0.43872838919679713,1.2310560094210827,0.8347250626375882,-0.7893555530561807,9.0,4.0,1,1,1,5.0
VER_2022_Canada,1.9230014013649566,-0.6622068785733399,0.5194624816493195,-0.09020277601272134,1.0,1.0,1,1,1,0.0
SAI_2022_Canada,0.858574626428288,0.8548488796128562,2.389527415586871,-0.48697384173458763,3.0,2.0,1,1,1,1.0
MSC_2022_Canada,-0.24782436732890858,0.20468212610448644,-0.8830862188038437,-0.2810841744712321,6.0,19.0,0,0,0,-13.0
HAM_2022_Canada,-0.05077634077218969,-1.3123736320817097,1.4544949486180951,-0.42136145480164916,4.0,3.0,1,1,1,1.0
OCO_2022_Canada,-0.2753384009523431,-0.337123501819155,0.05194624816493179,0.46507977218015856,7.0,6.0,1,1,1,1.0
ZHO_2022_Canada,-0.8400990106851841,-0.012040125064970153,0.5194624816493195,-0.4959769174060935,10.0,8.0,1,1,0,2.0
ALB_2022_Canada,-1.6290717425232943,-0.012040125064970153,0.05194624816493179,1.224110426433724,12.0,13.0,0,1,0,-1.0
TSU_2022_Canada,-0.30802694381894374,2.263543512214324,0.9869787151337074,0.0735598832722894,20.0,18.0,0,0,0,2.0
MAG_2022_Canada,0.15558942339522894,0.6381266284433996,-0.8830862188038437,0.038988033922946974,5.0,17.0,0,1,0,-12.0
STR_2022_Canada,-0.40539683865847154,1.3966545075364976,0.5194624816493195,0.7306256661435631,17.0,10.0,1,1,0,7.0
